Cluster ID	Area	Average SNVs	Average n2n1	pa
161	0.5971236657821671	0.210902317159926	0.400168285104667	[1, 0, 1, 1, 1]
162	0.5980331058974321	0.1687395165445167	0.32367661235348555	[1, 0, 1, 1, 1]
163	0.2501104612683526	0.31710496664550697	0.34308318869728593	[1, 0, 1, 0, 1]
164	0.449865047812441	0.31135385915585256	0.3315457751283558	[1, 0, 1, 0, 1]
165	0.47093219232617495	0.3020349244172125	0.3134709648686162	[1, 0, 1, 1, 1]
166	0.3234989252634213	0.16153324050196943	0.35385103862248624	[1, 0, 0, 0, 0]
167	0.3384016032024018	0.19320794590025359	0.2481600625367176	[1, 0, 0, 1, 1]
168	0.2802910432381045	0.3051331001117363	0.3551569550375716	[1, 0, 0, 1, 1]
169	0.7017990695180596	0.3894639469044594	0.36441825737980715	[1, 0, 1, 1, 1]
170	0.457462198242377	0.2657851004843789	0.29920969498177696	[1, 0, 1, 1, 1]
171	0.4047408793843705	0.23586683417085424	0.29520200353934867	[1, 1, 0, 1, 1]
172	0.19420357191951543	0.3422154564798085	0.35589175967905723	[1, 0, 1, 1, 1]
173	0.5199812888532422	0.3116587347602611	0.3284481009506356	[1, 0, 1, 1, 1]
174	0.6492486184588215	0.35989491306175514	0.34198326205700014	[1, 0, 1, 1, 1]
175	0.06994115654888566	0.3543832773110644	0.3448285147510774	[1, 0, 1, 0, 1]
176	0.31184325230267573	0.18917763875754712	0.27374364425613507	[1, 0, 1, 0, 1]
177	0.5679285078485942	0.3516935127978817	0.34399528010583613	[1, 0, 1, 0, 1]
178	0.6243957488037485	0.23553822342003147	0.3720590994344711	[1, 0, 1, 0, 1]
179	0.5007048199040609	0.3641794443422326	0.340851951410495	[1, 1, 0, 1, 1]
180	0.6171682568873627	0.2207464579895746	0.3697659706282804	[1, 1, 0, 1, 1]
181	0.16156106353299782	0.35695002551050703	0.3352377491551597	[1, 1, 1, 0, 1]
182	0.18742794933899198	0.15997701096271094	0.3015212719488929	[1, 0, 0, 1, 1]
183	0.4897268409607637	0.2506900351217695	0.3320482116236559	[0, 1, 1, 1, 1]
184	0.20011630526630864	0.0992396857367712	0.2689588597167063	[0, 1, 1, 1, 1]
185	0.4420365460330633	0.3823770491803279	0.3432354423184981	[1, 0, 1, 1, 1]
186	0.5142481636105498	0.3448659192684027	0.339144228074252	[1, 0, 1, 1, 1]
187	0.5959646349020729	0.31317659913288703	0.34737540154884206	[1, 0, 1, 1, 1]
188	0.27418482283653733	0.3233155351677425	0.32078487155424185	[1, 0, 1, 1, 1]
189	0.2160794966140327	0.29883092724299304	0.3501915476172829	[1, 1, 0, 1, 1]
190	0.47214594144153815	0.3114897224550658	0.34997287968602653	[1, 0, 1, 1, 1]
191	0.4483255251012781	0.1936432621642834	0.28968342907508876	[1, 0, 1, 1, 1]
192	0.18435558068254046	0.31548246411672287	0.33221269078286686	[1, 1, 0, 0, 1]
193	0.2970393654228635	0.33856251680516813	0.3540759591340904	[1, 0, 1, 1, 1]
194	0.4192237190476326	0.22751597643927118	0.35966531707718524	[1, 1, 0, 1, 1]
195	0.4338173183307842	0.22889762554709756	0.30694510998135865	[1, 0, 1, 1, 1]
196	0.5319083865334912	0.33724832214765105	0.3596980005314926	[1, 0, 1, 1, 1]
197	0.1973948068280581	0.2974265427655258	0.34394277974063475	[1, 0, 1, 1, 1]
198	0.6781512892330437	0.38274831681822596	0.3174515561414075	[1, 0, 1, 1, 1]
199	0.43624910869001077	0.2115118603869972	0.35266184983722226	[1, 0, 1, 1, 1]
200	0.7814125919225609	0.25642877726190727	0.339842820782068	[1, 0, 1, 1, 1]
201	0.3209553930856054	0.185260517535692	0.2824491421342822	[1, 0, 1, 1, 1]
202	0.7536708189802818	0.30106254270637633	0.32181732634430565	[1, 0, 1, 1, 1]
203	0.4601022564139225	0.2706257630969498	0.3452235464619625	[1, 0, 1, 1, 1]
204	0.48690010744402556	0.37495684836257265	0.33905772453457417	[1, 0, 0, 1, 1]
205	0.5158295819337897	0.21813441483198145	0.3249852286296007	[1, 0, 1, 1, 1]
206	0.2926665061326112	0.23342704208374482	0.34379728516814645	[1, 0, 1, 0, 1]
207	0.4348631799850098	0.2707071933640101	0.3462661932616566	[1, 0, 1, 0, 1]
208	0.3232395109553121	0.1964263056815847	0.38413444964012367	[1, 0, 1, 0, 1]
209	0.81050195658364	0.37446266104105064	0.35120289289424933	[1, 0, 1, 1, 1]
210	0.5913929220725984	0.40643349201282164	0.3449176787451145	[1, 0, 1, 1, 1]
211	0.6389865560178575	0.4030239833159541	0.3238509194339013	[1, 0, 1, 1, 1]
212	0.7740260496892155	0.4143176499161	0.32727955509708506	[1, 0, 1, 1, 1]
213	0.07312459383505729	0.3346423530993078	0.3358629144582688	[1, 1, 1, 0, 1]
214	0.15213158453109155	0.34136926674173124	0.34028363377437065	[1, 1, 1, 0, 0]
215	0.4387074864096857	0.2644859813084112	0.35264974197439186	[1, 0, 1, 1, 1]
216	0.6594439031084273	0.2304557537952307	0.30967416211593135	[1, 0, 1, 1, 1]
217	0.8806376964893572	0.18218299652711312	0.3049240243599428	[1, 0, 1, 0, 1]
218	0.6527379834725905	0.2647967122175619	0.37002132894079515	[1, 1, 1, 1, 0]
219	0.302783944491393	0.27543613320544647	0.348795973806407	[1, 1, 1, 1, 0]
220	0.6630326266130295	0.2516592920353982	0.31216947692734687	[1, 1, 1, 1, 0]
221	0.5831917725523362	0.33360389610389607	0.3192773343218023	[1, 0, 1, 1, 1]
222	0.8000624695560851	0.42580933344162025	0.3408701848052259	[1, 0, 1, 1, 1]
223	0.25817414574076714	0.2948679502545576	0.32912845304977484	[1, 0, 1, 1, 1]
224	0.6986699428910935	0.429440496862649	0.3624408165901107	[1, 0, 1, 1, 1]
225	0.4685469511665784	0.3193462897526501	0.33663794342013226	[1, 0, 1, 1, 1]
226	0.5935240570553698	0.4396162528216704	0.37105459114595474	[1, 0, 1, 1, 1]
227	0.2820440431167578	0.24970646789114384	0.2887620683227059	[1, 0, 1, 1, 1]
228	0.6465611484124396	0.20851555785625633	0.3909710647574593	[1, 0, 1, 1, 1]
229	0.5192175523636227	0.3856053384175405	0.37441521359823504	[1, 0, 1, 1, 1]
230	0.2427029829344116	0.3146051225078538	0.35804203026950243	[1, 0, 1, 1, 1]
231	0.2417548664425186	0.3391518149488638	0.3551247158038555	[1, 1, 1, 0, 1]
232	0.3385981392382767	0.2944685273686642	0.35518230864509187	[1, 1, 0, 1, 1]
233	0.38764147730681664	0.3017241379310345	0.30426960692288024	[1, 1, 0, 1, 1]
234	0.6918914613476421	0.36906371786377506	0.3283841981600821	[1, 0, 1, 1, 1]
235	0.3337803004437039	0.2608413350618532	0.35017273929988113	[1, 0, 1, 0, 1]
236	0.466877374544481	0.2213584288052373	0.301644352725478	[1, 0, 1, 0, 1]
237	0.4696037179129697	0.31347962382445144	0.380890247916291	[1, 0, 1, 1, 1]
238	0.33162717199170316	0.3629167146781814	0.36752192941131023	[1, 1, 0, 1, 1]
239	0.8868585364307093	0.395790104517255	0.3528997021287726	[1, 1, 0, 1, 1]
240	0.2208361332751552	0.28510517684341186	0.2941427435055403	[1, 1, 0, 1, 1]
241	0.17602372530876775	0.2861387107391527	0.3328104300200871	[1, 0, 1, 1, 1]
242	0.6237747092514891	0.3648343613335291	0.35108789468774554	[1, 0, 1, 1, 1]
243	0.5477216075021376	0.3123381392477622	0.3363213483691888	[1, 0, 1, 1, 1]
244	0.39277160272911243	0.23990953142023774	0.37833407351078974	[1, 0, 0, 1, 1]
245	0.5671607521007231	0.35588507877664505	0.3299344314611866	[1, 0, 1, 1, 1]
246	0.2944184505035143	0.3060836501901141	0.2957410593691534	[1, 0, 1, 1, 1]
247	0.36727608001478634	0.3860500783516153	0.3420506784341923	[1, 0, 1, 1, 1]
248	0.5867640668675256	0.29300762073259945	0.3436968330186556	[1, 0, 1, 1, 1]
249	0.6198531812984354	0.39328536264909464	0.3842687375431371	[1, 0, 1, 1, 1]
250	0.4733911797716526	0.27561538119620244	0.3345742885531065	[1, 0, 1, 1, 1]
251	0.40263248740752006	0.36379555940863123	0.33398470702652017	[1, 0, 1, 1, 1]
252	0.6206935257427095	0.3707220522958708	0.35147813041277004	[0, 1, 1, 1, 1]
253	0.6779237044354893	0.3211998324035523	0.34951390613992794	[1, 0, 0, 1, 1]
254	0.3243314591806068	0.26516714737518376	0.3073702999193891	[1, 0, 1, 1, 1]
255	0.3697776451035034	0.3695979128637291	0.36478692109920874	[1, 0, 1, 1, 1]
256	0.6975332940999872	0.4173035494387845	0.3594445740000535	[1, 1, 0, 1, 1]
257	0.3358816462372059	0.27660050450050655	0.33121660248255996	[1, 0, 1, 1, 1]
258	0.309739840237376	0.35060975609756095	0.3141597365003421	[1, 0, 1, 1, 1]
259	0.5439360993355029	0.3731092919757061	0.34125103412898744	[1, 0, 1, 1, 1]
260	0.6179023503265553	0.3455622833204931	0.32636673076374534	[1, 0, 1, 1, 1]
261	0.19165590537356006	0.19904723010953196	0.35305501686089547	[1, 0, 1, 1, 1]
262	0.6913683673667053	0.3560699745718019	0.3935215903576301	[1, 0, 1, 1, 1]
263	0.691287724688972	0.3555860628408831	0.3344651523395551	[1, 0, 1, 1, 1]
264	0.38129753295308066	0.32551020408163267	0.3412405906608966	[1, 0, 1, 1, 1]
265	0.3036485797036917	0.2547791599801394	0.345217110261259	[1, 0, 1, 1, 1]
266	0.41775268615346933	0.30208973892633106	0.3459384676046443	[1, 0, 1, 1, 1]
267	0.43352616017625156	0.2454149139437545	0.31711728256930055	[1, 0, 1, 1, 1]
268	0.14235734193886543	0.26841178460384923	0.3245357639153096	[1, 0, 1, 1, 1]
269	0.4894288936098971	0.3387727993360237	0.37440218363372163	[1, 0, 1, 1, 1]
270	0.5369503985063426	0.35315789473684206	0.3265078769062414	[1, 0, 1, 1, 1]
271	0.16898050786624502	0.2907241110321862	0.32019879628453524	[1, 0, 1, 1, 1]
272	0.6644717421448498	0.23222880770117	0.3362983556387124	[1, 0, 1, 1, 1]
273	0.35475244365808845	0.30029805398770426	0.332671707972507	[1, 0, 1, 1, 1]
274	0.3474143547550128	0.27674509750127707	0.3315945535552612	[1, 0, 1, 1, 1]
275	0.6375528012035725	0.3480675891804015	0.35037571814409463	[1, 0, 1, 1, 1]
276	0.7610830517088332	0.44610220480877716	0.3557234395997941	[1, 0, 1, 1, 1]
277	0.7462863198497859	0.4324830722802956	0.3779881492134491	[1, 0, 1, 1, 1]
278	0.8264115415531901	0.39505378952342257	0.33189967434435297	[1, 0, 1, 1, 1]
279	0.21401304297525064	0.345518018244944	0.35427818762058555	[1, 0, 1, 1, 1]
280	0.6041273091415305	0.41909333029616336	0.36263837632322427	[1, 0, 0, 1, 1]
281	0.5521751529496233	0.4288039056143206	0.3507298477756314	[1, 0, 1, 1, 1]
282	0.15721899664724098	0.3444458298524956	0.35093184402937994	[1, 0, 1, 1, 1]
283	0.6175519442712395	0.2462352328204018	0.30297487329414763	[1, 1, 0, 1, 1]
284	0.4698842196248558	0.39933373021011587	0.34716591030013033	[1, 1, 0, 1, 1]
285	0.6294586370321686	0.27790432801822323	0.326500293975435	[1, 0, 1, 1, 1]
286	0.43546892960894	0.3402414119993732	0.3521807733631356	[0, 1, 0, 1, 1]
287	0.4791234044028413	0.2825908886894075	0.3087953609538944	[1, 0, 1, 1, 1]
288	0.17359839207664304	0.31526184933477874	0.3239795111412287	[1, 0, 1, 1, 1]
289	0.5304623515573903	0.27800557324840763	0.36972442070533273	[1, 0, 1, 1, 1]
290	0.6553910939520772	0.3693060890722899	0.3463234173389636	[1, 1, 0, 1, 1]
291	0.6434813328426096	0.21091951144530655	0.2970261944187551	[1, 0, 1, 1, 1]
292	0.7112730023233043	0.19219160261119772	0.4187802408300124	[1, 0, 1, 1, 1]
293	0.6373749403118729	0.13504410373945494	0.22201796928392786	[1, 0, 1, 1, 1]
294	0.7873510537988526	0.4193465877318684	0.3306716678986958	[1, 0, 1, 1, 1]
295	0.13546112078979133	0.25031701005317497	0.35134446696981175	[1, 0, 1, 1, 1]
296	0.21188297893967117	0.36175983576345316	0.3401378879669512	[1, 0, 1, 1, 1]
297	0.24482576212955642	0.29685807150595883	0.3623932698093557	[0, 1, 1, 0, 1]
298	0.2404068760359151	0.26333789329685364	0.3406770361204582	[1, 0, 1, 1, 1]
299	0.3474830977875679	0.29832935560859186	0.3536066417306543	[1, 0, 1, 1, 1]
300	0.6493761067667788	0.22160370053179762	0.32283835974985303	[1, 0, 1, 1, 1]
301	0.7445451539972443	0.2691623245198519	0.3317030492960238	[1, 0, 1, 1, 1]
302	0.3534115429304534	0.27562440042836234	0.31059217996718247	[1, 0, 1, 1, 1]
303	0.38407488122831934	0.2537198293055566	0.3316126688068706	[1, 0, 1, 1, 1]
304	0.530724065258424	0.22806571017092309	0.3539381531253144	[1, 0, 1, 1, 1]
305	0.43176636149083597	0.376786204951543	0.330535301157981	[1, 0, 1, 1, 1]
306	0.5830437981628359	0.3805355303810504	0.3729585103235125	[1, 0, 1, 1, 1]
307	0.6623924761170683	0.24579220099975035	0.3740561291385235	[1, 0, 1, 1, 1]
308	0.7085063918897487	0.3514269525619869	0.3344996710730954	[1, 0, 1, 1, 1]
309	0.46577830432288336	0.3211362235610285	0.33623980679125465	[1, 0, 1, 1, 1]
310	0.6183331330558595	0.24889632812833756	0.3350891641858116	[1, 0, 1, 1, 1]
311	0.4077758626656808	0.23519362186788154	0.2908896743309497	[1, 0, 1, 1, 1]
